Name,Scenario_One,Scenario_Two,Mean_Break_Year,Mean_Break_Value_%,Peak_Break_Year,Peak_Break_Value_%
Ohio,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,11.25
Oklahoma,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,12.01,2080.0,12.67
Oregon,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Pennsylvania,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,13.42
Rhode Island,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2085.0,12.62
South Carolina,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,11.32,2080.0,11.08
South Dakota,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Tennessee,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2075.0,11.37
Texas,rcp85hotter_ssp5,rcp45hotter_ssp5,,,2080.0,11.12
Utah,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Vermont,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Virginia,rcp85hotter_ssp5,rcp45hotter_ssp5,2090.0,13.45,2075.0,11.51
Washington,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
West Virginia,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Wisconsin,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Wyoming,rcp85hotter_ssp5,rcp45hotter_ssp5,,,,
Alabama,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,14.72,2035.0,14.71
Arizona,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.45,2035.0,14.34
Arkansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.36,2035.0,15.39
California,rcp45hotter_ssp5,rcp45hotter_ssp3,2040.0,14.61,2040.0,14.44
Colorado,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.14,2035.0,12.72
Connecticut,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.57,2035.0,11.7
Delaware,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.49,2035.0,12.51
District of Columbia,rcp45hotter_ssp5,rcp45hotter_ssp3,2040.0,14.41,2040.0,14.47
Florida,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.2,2035.0,11.08
Georgia,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.45,2035.0,12.35
Idaho,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.41,2035.0,14.24
Illinois,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.11,2035.0,10.52
Indiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.6,2035.0,12.5
Iowa,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.55,2035.0,12.34
Kansas,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.49,2035.0,12.17
Kentucky,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,14.36,2035.0,14.64
Louisiana,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.04,2035.0,12.89
Maine,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.19,2035.0,15.32
Maryland,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.29,2035.0,10.31
Massachusetts,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.55,2035.0,10.68
Michigan,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.41,2035.0,11.3
Minnesota,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.0,2035.0,10.83
Mississippi,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.28,2035.0,15.14
Missouri,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.23,2035.0,12.02
Montana,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.77,2035.0,16.26
Nebraska,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.59,2035.0,12.5
Nevada,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.09,2035.0,13.63
New Hampshire,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.36,2035.0,13.49
New Jersey,rcp45hotter_ssp5,rcp45hotter_ssp3,2040.0,14.91,2040.0,14.98
New Mexico,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,14.08,2035.0,14.03
New York,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.58,2035.0,10.91
North Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.01,2035.0,13.16
North Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.02,2035.0,12.92
Ohio,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.79,2035.0,11.81
Oklahoma,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.96,2035.0,13.81
Oregon,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.6,2035.0,10.7
Pennsylvania,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.61,2035.0,11.63
Rhode Island,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.33,2035.0,11.46
South Carolina,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.16,2035.0,13.19
South Dakota,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,14.0,2035.0,13.74
Tennessee,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.3,2035.0,13.63
Texas,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.44,2035.0,12.39
Utah,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,10.73,2035.0,10.26
Vermont,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.31,2035.0,15.44
Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,12.25,2035.0,12.39
Washington,rcp45hotter_ssp5,rcp45hotter_ssp3,2040.0,14.41,2040.0,14.32
West Virginia,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,13.68,2035.0,13.7
Wisconsin,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,11.42,2035.0,11.36
Wyoming,rcp45hotter_ssp5,rcp45hotter_ssp3,2035.0,15.85,2035.0,16.1
Alabama,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.67,2070.0,13.05
Arizona,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.73,2070.0,12.29
Arkansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,11.43,2070.0,10.93
California,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,12.61,2070.0,14.29
Colorado,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,11.31,2065.0,11.79
Connecticut,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2085.0,10.45
Delaware,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,11.03,2070.0,10.8
District of Columbia,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.76,2070.0,12.37
Florida,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,15.09,2070.0,16.41
Georgia,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,11.15,2070.0,12.05
Idaho,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,10.8,2065.0,10.66
Illinois,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,10.64,2075.0,11.94
Indiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,11.0,2075.0,12.77
Iowa,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,10.48,2075.0,10.34
Kansas,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,12.94,2065.0,11.01
Kentucky,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2075.0,10.71
Louisiana,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,13.2,2070.0,14.75
Maine,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
Maryland,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,10.04,2075.0,13.5
Massachusetts,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2085.0,11.74
Michigan,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,10.65,2085.0,13.54
Minnesota,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2090.0,10.16
Mississippi,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,11.59,2070.0,13.53
Missouri,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,12.58,2070.0,10.35
Montana,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,10.62,2060.0,10.83
Nebraska,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,10.64,2070.0,10.79
Nevada,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,10.97,2070.0,13.02
New Hampshire,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
New Jersey,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,10.71,2070.0,12.35
New Mexico,rcp85cooler_ssp3,rcp45cooler_ssp3,2070.0,11.3,2060.0,10.21
New York,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,11.89,2075.0,12.32
North Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,10.17,2075.0,12.32
North Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2090.0,11.82
Ohio,rcp85cooler_ssp3,rcp45cooler_ssp3,2085.0,11.85,2075.0,11.4
Oklahoma,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,12.05,2065.0,12.12
Oregon,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2090.0,10.27
Pennsylvania,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2070.0,10.24
Rhode Island,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2085.0,13.11
South Carolina,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,11.1,2070.0,12.14
South Dakota,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2080.0,10.84
Tennessee,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,10.72,2075.0,13.35
Texas,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,10.16,2065.0,11.94
Utah,rcp85cooler_ssp3,rcp45cooler_ssp3,2080.0,11.19,2065.0,10.26
Vermont,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,2075.0,10.82,2075.0,12.56
Washington,rcp85cooler_ssp3,rcp45cooler_ssp3,,,,
West Virginia,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2085.0,10.4
Wisconsin,rcp85cooler_ssp3,rcp45cooler_ssp3,,,2085.0,11.3
Wyoming,rcp85cooler_ssp3,rcp45cooler_ssp3,2065.0,10.86,2060.0,10.93
Alabama,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Arizona,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Arkansas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
California,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Colorado,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Connecticut,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Delaware,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
District of Columbia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Florida,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Georgia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Idaho,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Illinois,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Indiana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Iowa,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Kansas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Kentucky,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Louisiana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Maine,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Maryland,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Massachusetts,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Michigan,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Minnesota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Mississippi,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Missouri,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Montana,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Nebraska,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Nevada,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New Hampshire,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New Jersey,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New Mexico,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
New York,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
North Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
North Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Ohio,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Oklahoma,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Oregon,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Pennsylvania,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Rhode Island,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
South Carolina,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
South Dakota,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Tennessee,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Texas,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Utah,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Vermont,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Washington,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
West Virginia,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Wisconsin,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Wyoming,rcp45hotter_ssp3,rcp45cooler_ssp3,,,,
Alabama,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,12.14,2035.0,12.14
Arizona,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.43,2035.0,10.79
Arkansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,12.55,2035.0,12.61
California,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,10.5,2040.0,10.35
Colorado,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.69,2040.0,14.3
Connecticut,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.28,2040.0,14.42
Delaware,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.01,2035.0,10.03
District of Columbia,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.24,2040.0,12.28
Florida,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.98,2040.0,12.82
Georgia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.59,2035.0,10.55
Idaho,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,15.15,2035.0,11.21
Illinois,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.99,2040.0,12.42
Indiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.06,2040.0,15.62
Iowa,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.29,2035.0,10.12
Kansas,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.22,2040.0,16.12
Kentucky,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.52,2035.0,11.8
Louisiana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.12,2035.0,10.0
Maine,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,13.13,2035.0,13.27
Maryland,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.24,2040.0,13.28
Massachusetts,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.28,2040.0,13.41
Michigan,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.29,2040.0,14.26
Minnesota,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.95,2040.0,13.69
Mississippi,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,12.57,2035.0,12.43
Missouri,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.08,2040.0,15.17
Montana,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.37,2035.0,11.87
Nebraska,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.3,2035.0,10.28
Nevada,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.1,2035.0,10.34
New Hampshire,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.49,2035.0,11.63
New Jersey,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.21,2040.0,12.27
New Mexico,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,15.86,2040.0,15.81
New York,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.53,2040.0,12.9
North Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.13,2035.0,11.29
North Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.59,2035.0,10.54
Ohio,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.56,2040.0,14.61
Oklahoma,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.77,2035.0,10.69
Oregon,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.79,2040.0,12.86
Pennsylvania,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,15.14,2040.0,15.19
Rhode Island,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.91,2040.0,14.05
South Carolina,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.12,2035.0,11.15
South Dakota,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.74,2035.0,11.53
Tennessee,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,10.63,2035.0,10.96
Texas,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,14.6,2040.0,14.36
Utah,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,12.34,2040.0,11.79
Vermont,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,13.41,2035.0,13.56
Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.03,2035.0,11.16
Washington,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,11.68,2040.0,11.58
West Virginia,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.77,2035.0,11.78
Wisconsin,rcp85cooler_ssp5,rcp85cooler_ssp3,2040.0,13.93,2040.0,13.95
Wyoming,rcp85cooler_ssp5,rcp85cooler_ssp3,2035.0,11.77,2035.0,11.97
Alabama,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Arizona,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Arkansas,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
California,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Colorado,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Connecticut,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Delaware,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
District of Columbia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Florida,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Georgia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Idaho,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Illinois,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Indiana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Iowa,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Kansas,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Kentucky,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Louisiana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Maine,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Maryland,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Massachusetts,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Michigan,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Minnesota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Mississippi,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Missouri,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Montana,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Nebraska,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Nevada,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New Hampshire,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New Jersey,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New Mexico,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
New York,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
North Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
North Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Ohio,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Oklahoma,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Oregon,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Pennsylvania,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Rhode Island,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
South Carolina,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
South Dakota,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Tennessee,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Texas,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Utah,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Vermont,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Washington,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
West Virginia,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Wisconsin,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
Wyoming,rcp85hotter_ssp5,rcp85cooler_ssp5,,,,
